#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date
1,"Howl from Beyond","Howl from Beyond","Dominaria Remastered",DMR,88,English,Foil,Common,457403,6802946,0.03,2024-02-06T00:30:01.000-09:00,true,"",false,"",masters,,{X}{B},Instant,"Target creature gets +X/+0 until end of turn.",B,403CF6AE-48A9-4EA9-894E-7135CFCA4E1B,normal,,107665,"598962",688702,90EF6B1C-2A86-415F-A5E3-C4B4F73A4DE0,,,,,1,B,11081,"",12054,,true,false,dmr,https://scryfall.com/card/dmr/88/howl-from-beyond?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.509-09:00
1,"Infectious Inquiry","Infectious Inquiry","Phyrexia: All Will Be One",ONE,97,English,Foil,Common,479616,6965244,1.8,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{2}{B},Sorcery,"You draw two cards and you lose 2 life. Each opponent gets a poison counter.",B,66051196-53EA-4461-B241-205DF9395B3B,normal,83797,106409,"602627",694737,0A10F284-B043-4307-BDC7-6DAD47CC9221,,,,,3,B,1855,"",4075,,false,false,one,https://scryfall.com/card/one/97/infectious-inquiry?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.492-09:00
1,"Karumonix, the Rat King (Showcase) (Step-and-Compleat Foil)","Karumonix, the Rat King","Phyrexia: All Will Be One",ONE,439,English,Foil,Rare,478551,6938594,2.96,2024-02-06T00:30:01.000-09:00,false,"legendary, inverted, showcase",false,"stepandcompleat, boosterfun",expansion,,{1}{B}{B},Legendary Creature — Phyrexian Rat,"Toxic 1 (Players dealt combat damage by this creature also get a poison counter.); Other Rats you control have toxic 1.; When Karumonix enters the battlefield, look at the top five cards of your library. You may reveal any number of Rat cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in a random order.",B,C017F54C-E4C0-411E-B8C1-EB20B1B86C56,normal,,,"",692441,02B3202B-FDFB-422B-8ABD-5A319CB34341,,,3,3,3,B,4636,"Toxic",2799,,false,false,one,https://scryfall.com/card/one/439/karumonix-the-rat-king?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.490-09:00
1,"Kinzu of the Bleak Coven (Extended Art)","Kinzu of the Bleak Coven","Phyrexia: All Will Be One",ONE,411,English,Normal,Rare,478545,6938439,0.31,2024-02-06T00:30:01.000-09:00,false,"legendary, extendedart",false,"boosterfun",expansion,,{4}{B},Legendary Creature — Phyrexian Vampire,"Flying; Whenever another nontoken creature you control dies, you may pay 2 life and exile it. If you do, create a token that's a copy of that creature, except it's 1/1 and has toxic 1. (Players dealt combat damage by it also get a poison counter.)",B,E4F4C41B-2533-497F-96BB-7083EF597268,normal,,106067,"604894",692709,A0359C24-6A70-476F-B26B-CD992D9ACECF,,,5,4,5,B,9407,"Flying",,,false,false,one,https://scryfall.com/card/one/411/kinzu-of-the-bleak-coven?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.445-09:00
1,"Larceny","Larceny","Mercadian Masques",MMQ,143,English,Normal,Uncommon,6590,20080,0.27,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{3}{B}{B},Enchantment,"Whenever a creature you control deals combat damage to a player, that player discards a card.",B,F356087E-E1D2-4C25-AA1D-215D09535E7C,normal,,13179,"19825",11516,3A863DA2-0639-4EED-8DA9-2E9A38C04A23,,,,,5,B,11398,"",13602,,false,false,mmq,https://scryfall.com/card/mmq/143/larceny?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.463-09:00
1,"Leyline of the Void","Leyline of the Void","Wilds of Eldraine: Enchanting Tales",WOT,30,English,Normal,Rare,512607,7368182,2.11,2024-02-06T00:30:01.000-09:00,false,"showcase",false,"boosterfun",masterpiece,,{2}{B}{B},Enchantment,"If Leyline of the Void is in your opening hand, you may begin the game with it on the battlefield.; If a card would be put into an opponent's graveyard from anywhere, exile it instead.",B,F4E32FC1-1B8D-441E-8E76-71F19F98E925,normal,87068,115884,"632458",728491,034BFD23-8F10-4D98-9500-47D392531C69,,,,,4,B,3086,"",,,true,false,wot,https://scryfall.com/card/wot/30/leyline-of-the-void?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:19.460-09:00
1,"Mephidross Vampire (Borderless)","Mephidross Vampire","Special Guests",SPG,4,English,Normal,Rare,525610,7528223,1.54,2024-02-06T00:30:01.000-09:00,false,"",false,"boosterfun",masterpiece,,{4}{B}{B},Creature — Vampire,"Flying; Each creature you control is a Vampire in addition to its other creature types and has ""Whenever this creature deals damage to a creature, put a +1/+1 counter on this creature.""",B,A6763205-47C7-4D7F-BE8C-2F69E8321048,normal,,,"",744180,23206788-1D7F-430B-9C0A-35BFFF824176,,,3,4,6,B,13561,"Flying",1138,,true,false,spg,https://scryfall.com/card/spg/4/mephidross-vampire?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:19.433-09:00
1,"Mirrex (Extended Art)","Mirrex","Phyrexia: All Will Be One",ONE,400,English,Foil,Rare,479503,6959003,8.3,2024-02-06T00:30:01.000-09:00,false,"extendedart",false,"boosterfun",expansion,,,Land — Sphere,"{T}: Add {C}.; {T}: Add one mana of any color. Activate only if Mirrex entered the battlefield this turn.; {3}, {T}: Create a 1/1 colorless Phyrexian Mite artifact creature token with toxic 1 and ""This creature can't block."" (Players dealt combat damage by it also get a poison counter.)",,5502741A-E3B9-454E-8121-4360A6DB6750,normal,,106035,"604772",694813,2B7A760F-C9FB-454C-BEDD-46A675DAF02E,,,,,0,,2102,"",,BCGRUW,false,false,one,https://scryfall.com/card/one/400/mirrex?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.483-09:00
1,"Misery's Shadow","Misery's Shadow","The Brothers' War",BRO,107,English,Normal,Rare,452794,6708522,0.23,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{1}{B},Creature — Shade,"If a creature an opponent controls would die, exile it instead.; {1}: Misery's Shadow gets +1/+1 until end of turn.",B,928C62FE-9C4D-4E89-BD7A-0D3B6A81F393,normal,82591,104832,"583692",683320,514C5E77-9ECC-41C9-B104-76343601FAFB,,,2,2,2,B,11009,"",,,false,false,bro,https://scryfall.com/card/bro/107/miserys-shadow?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.469-09:00
1,"Nasty End (Borderless)","Nasty End","Universes Beyond: The Lord of the Rings: Tales of Middle-earth",LTR,416,English,Normal,Common,498430,7173990,0.04,2024-02-06T00:30:01.000-09:00,true,"inverted",false,"boosterfun",draft_innovation,,{1}{B},Instant,"As an additional cost to cast this spell, sacrifice a creature.; Draw two cards. If the sacrificed creature was legendary, draw three cards instead.",B,F73DA5D8-FD15-4315-AD3C-C86C28087285,normal,,111556,"619703",716033,37271B8B-3C58-43AA-B120-F0AA12FB3AD5,,,,,2,B,2951,"",,,false,false,ltr,https://scryfall.com/card/ltr/416/nasty-end?utm_source=api,not_legal,not_legal,legal,legal,legal,not_legal,not_legal,legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.464-09:00
1,"Necrogen Communion","Necrogen Communion","Phyrexia: All Will Be One",ONE,99,English,Foil,Uncommon,478929,6946675,0.64,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{1}{B},Enchantment — Aura,"Enchant creature you control; Enchanted creature has toxic 2. (Players dealt combat damage by it also get two poison counters.); When enchanted creature dies, return that card to the battlefield under your control.",B,FF58459A-0015-4012-86C0-580DA4E02676,normal,83799,106413,"602629",693893,6AC8CD7C-992F-4953-B5BF-42E5A9FF09AD,,,,,2,B,4168,"Enchant",12785,,false,false,one,https://scryfall.com/card/one/99/necrogen-communion?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.493-09:00
1,"Necrosquito","Necrosquito","Phyrexia: All Will Be One",ONE,100,English,Normal,Uncommon,479502,6958918,0.03,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{3}{B},Creature — Phyrexian Insect,"Flying; Necrosquito enters the battlefield with two oil counters on it.; Necrosquito gets +1/+1 for each oil counter on it.; Whenever another creature or artifact you control is put into a graveyard from the battlefield, put an oil counter on Necrosquito.",B,41DD7EC7-A238-4723-A244-9A112D4FBFD2,normal,83800,106415,"602630",694738,72AF72D2-5995-4CAD-82F1-E2D0C465D6F1,,,0,0,4,B,10844,"Flying",,,false,false,one,https://scryfall.com/card/one/100/necrosquito?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.440-09:00
1,"Nimraiser Paladin","Nimraiser Paladin","Phyrexia: All Will Be One",ONE,101,English,Normal,Uncommon,478410,6933663,0.03,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{4}{B},Creature — Phyrexian Knight,"Toxic 2 (Players dealt combat damage by this creature also get two poison counters.); When Nimraiser Paladin enters the battlefield, return target creature card with mana value 3 or less from your graveyard to your hand.",B,C9DAFF24-1AF8-4133-BFF1-E0E4D1042DB4,normal,83801,106417,"602631",692864,A99FE9A8-D9E7-4286-81A1-ADFB753E4741,,,4,4,5,B,11872,"Toxic",,,false,false,one,https://scryfall.com/card/one/101/nimraiser-paladin?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,restricted,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.447-09:00
1,"No Mercy (Retro Frame)","No Mercy","Dominaria Remastered",DMR,308,English,Foil,Mythic,457117,6789720,5.83,2024-02-06T00:30:01.000-09:00,true,"",false,"",masters,,{2}{B}{B},Enchantment,"Whenever a creature deals damage to you, destroy it.",B,B9538D53-480B-481A-ABBF-83AB17E1A45B,normal,,107301,"601377",,C2598DA4-0764-440A-9E9D-0161E68667FB,,,,,4,B,1929,"",,,true,false,dmr,https://scryfall.com/card/dmr/308/no-mercy?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.508-09:00
1,"Oppression","Oppression","Wilds of Eldraine: Enchanting Tales",WOT,32,English,Normal,Rare,512546,7365964,0.49,2024-02-06T00:30:01.000-09:00,false,"showcase",false,"boosterfun",masterpiece,,{1}{B}{B},Enchantment,"Whenever a player casts a spell, that player discards a card.",B,F488F679-F5D5-4E61-B0C8-0B0EB622DF0D,normal,87070,115888,"632460",728392,2E8FFC89-6436-4E4D-AA43-8F704B658B96,,,,,3,B,3861,"",,,true,false,wot,https://scryfall.com/card/wot/32/oppression?utm_source=api,not_legal,not_legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.458-09:00
1,"Painful Quandary (Extended Art)","Painful Quandary","The Brothers' War",BRO,331,English,Normal,Rare,451985,6679263,2.43,2024-02-06T00:30:01.000-09:00,false,"extendedart",false,"boosterfun",expansion,,{3}{B}{B},Enchantment,"Whenever an opponent casts a spell, that player loses 5 life unless they discard a card.",B,C37051CC-6683-4DBB-B5FF-5C3A5BDAB1DF,normal,,,"585734",,C97467F7-01A9-46C8-8E1C-7EBC5F65A0C1,,,,,5,B,1635,"",7341,,true,false,bro,https://scryfall.com/card/bro/331/painful-quandary?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:19.465-09:00
1,"Peat Bog","Peat Bog","Mercadian Masques",MMQ,322,English,Normal,Common,6631,20118,1.57,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,,Land,"Peat Bog enters the battlefield tapped with two depletion counters on it.; {T}, Remove a depletion counter from Peat Bog: Add {B}{B}. If there are no depletion counters on Peat Bog, sacrifice it.",,A176924C-78FC-4151-B2B5-1547B1114A40,normal,,13397,"19644",11695,BCC9D1E0-C8F4-4BAC-90D4-8167F7A1515A,,,,,0,B,6555,"",,B,false,false,mmq,https://scryfall.com/card/mmq/322/peat-bog?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.421-09:00
1,"Pestilent Syphoner","Pestilent Syphoner","Phyrexia: All Will Be One",ONE,103,English,Normal,Common,479610,6964759,0.04,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{1}{B},Creature — Phyrexian Insect,"Flying; Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)",B,1B27303B-756E-45B9-956F-6BBBD83D31AB,normal,83803,106421,"602633",694309,947A1E44-3485-4E24-A34D-6C318584743C,,,1,1,2,B,4609,"Flying, Toxic",12841,,false,false,one,https://scryfall.com/card/one/103/pestilent-syphoner?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.472-09:00
1,"Phyresis","Phyresis","Mirrodin Besieged",MBS,49,English,Normal,Common,39062,413952,0.47,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{1}{B},Enchantment — Aura,"Enchant creature; Enchanted creature has infect. (It deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)",B,958628AF-243C-4EB0-8620-5D483B6DA768,normal,,39443,"213797",245335,0059D21B-0725-4806-8691-2451DB36787F,,,,,2,B,1956,"Enchant",10699,,false,false,mbs,https://scryfall.com/card/mbs/49/phyresis?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:19.446-09:00
1,"Phyrexian Atlas","Phyrexian Atlas","Phyrexia: All Will Be One",ONE,237,English,Foil,Common,479634,6966434,0.11,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{3},Artifact,"{T}: Add one mana of any color.; Corrupted — Whenever Phyrexian Atlas becomes tapped, each opponent who has three or more poison counters loses 1 life.",,B85D54E9-4F21-4440-9FD4-7B73B560C99D,normal,83937,106689,"602767",694330,B5ADB509-6AD3-4838-925D-1CAFA926B83A,,,,,3,,5602,"Corrupted",,BGRUW,false,false,one,https://scryfall.com/card/one/237/phyrexian-atlas?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.484-09:00
1,"Prosthetic Injector","Prosthetic Injector","Phyrexia: All Will Be One",ONE,239,English,Normal,Uncommon,478737,6944081,0.03,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{1},Artifact — Equipment,"Equipped creature gets +0/+2 and has toxic 1. (Players dealt combat damage by equipped creature also get a poison counter.); Equip {1}",,8026533D-C0E7-48B7-9E1A-9A370899AA57,normal,83939,106693,"602769",693411,75A1BEEC-BAFE-4243-B91E-040A88FB0E95,,,,,1,,8006,"Equip",,,false,false,one,https://scryfall.com/card/one/239/prosthetic-injector?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.476-09:00
1,"Rain of Tears","Rain of Tears","Mercadian Masques",MMQ,155,English,Normal,Uncommon,6646,20130,0.28,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{1}{B}{B},Sorcery,"Destroy target land.",B,72CECAB3-519E-4A23-9623-B423A5C5A251,normal,,13107,"19828",11528,85BFFA7F-919C-4C9B-9FDC-DDE8204C61C2,,,,,3,B,18366,"",2420,,true,false,mmq,https://scryfall.com/card/mmq/155/rain-of-tears?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.452-09:00
1,"Rat Out","Rat Out","Wilds of Eldraine",WOE,103,English,Normal,Common,512382,7360907,0.04,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{B},Instant,"Up to one target creature gets -1/-1 until end of turn. You create a 1/1 black Rat creature token with ""This creature can't block.""",B,37043E1E-4556-45F7-9484-15DD8ED5272B,normal,86799,116522,"629604",728048,F2C42755-BF91-4C75-95C6-D2A60BA3492A,,,,,1,B,12438,"",7686,,false,false,woe,https://scryfall.com/card/woe/103/rat-out?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.456-09:00
1,"Razorlash Transmogrant","Razorlash Transmogrant","The Brothers' War",BRO,122,English,Normal,Rare,452641,6706311,0.24,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{2},Artifact Creature — Zombie,"Razorlash Transmogrant can't block.; {4}{B}{B}: Return Razorlash Transmogrant from your graveyard to the battlefield with a +1/+1 counter on it. This ability costs {4} less to activate if an opponent controls four or more nonbasic lands.",,580996D4-DB9A-4B57-A0E1-A2DBB524121A,normal,82606,104862,"583707",683321,EDFAF8CC-7819-4EC2-8D79-E3B0C1814590,,,3,1,2,B,6699,"",8231,,false,false,bro,https://scryfall.com/card/bro/122/razorlash-transmogrant?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.438-09:00
1,"Sheoldred's Headcleaver","Sheoldred's Headcleaver","Phyrexia: All Will Be One",ONE,109,English,Foil,Common,479600,6963964,0.07,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{3}{B},Creature — Phyrexian Warrior,"Menace; Toxic 2 (Players dealt combat damage by this creature also get two poison counters.)",B,A7DF9A4E-D556-4345-9884-0724A3F9D5F8,normal,83809,106433,"602639",694740,8C6B818F-6912-4EA1-A35A-C8CD7EE9AEAD,,,2,4,4,B,11847,"Toxic, Menace",,,false,false,one,https://scryfall.com/card/one/109/sheoldreds-headcleaver?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.495-09:00
1,"Stalactite Stalker","Stalactite Stalker","The Lost Caverns of Ixalan",LCI,122,English,Normal,Rare,524432,7510429,2.79,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{B},Creature — Goblin Rogue,"Menace; At the beginning of your end step, if you descended this turn, put a +1/+1 counter on Stalactite Stalker.; {2}{B}, Sacrifice Stalactite Stalker: Target creature gets -X/-X until end of turn, where X is Stalactite Stalker's power.",B,C8C28807-8ABF-4F91-81F3-1D7D9E856C25,normal,87267,118050,"636827",742064,5319C0B1-DE54-492A-BDEA-85A5A75D693E,,,1,1,1,B,13437,"Menace",,,false,false,lci,https://scryfall.com/card/lci/122/stalactite-stalker?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.429-09:00
1,"Subterranean Hangar","Subterranean Hangar","Mercadian Masques",MMQ,329,English,Normal,Uncommon,6722,20206,0.44,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,,Land,"Subterranean Hangar enters the battlefield tapped.; {T}: Put a storage counter on Subterranean Hangar.; {T}, Remove any number of storage counters from Subterranean Hangar: Add {B} for each storage counter removed this way.",,0BBD5A04-C281-4AFB-98A1-657B4ECA102C,normal,,13121,"19892",11702,EDC199D1-970B-489F-B713-8285151F16AE,,,,,0,B,14959,"",,B,false,false,mmq,https://scryfall.com/card/mmq/329/subterranean-hangar?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.422-09:00
29,"Swamp","Swamp","Battlebond",BBD,252,English,Normal,Land,167975,3751579,0.52,2024-02-06T00:30:01.000-09:00,true,"",false,"",draft_innovation,,,Basic Land — Swamp,"({T}: Add {B}.)",,56719F6A-1A6C-4C0A-8D21-18F7D7350B68,normal,,,"446220",359064,296D546A-7481-4CB9-9170-59402592507B,,,,,0,B,,"",,B,true,false,bbd,https://scryfall.com/card/bbd/252/swamp?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.510-09:00
1,"Szat's Will","Szat's Will","Commander Legends",CMR,152,English,Normal,Rare,226130,4625501,0.26,2024-02-06T00:30:01.000-09:00,true,"",false,"",draft_innovation,,{4}{B},Instant,"Choose one. If you control a commander as you cast this spell, you may choose both.; • Each opponent sacrifices a creature they control with the greatest power.; • Exile all opponents' graveyards, then create X 0/1 black Thrull creature tokens, where X is the greatest power among creature cards exiled this way.",B,F0D8BDE1-76DB-4BD2-AE90-3E3A3418DE0B,normal,,85086,"497672",509920,9828BE7B-1EAE-4718-9E71-2F625121B00B,,,,,5,B,3197,"",,,false,false,cmr,https://scryfall.com/card/cmr/152/szats-will?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.451-09:00
1,"Terror Tide (Extended Art)","Terror Tide","The Lost Caverns of Ixalan",LCI,372,English,Foil,Rare,524434,7510564,0.49,2024-02-06T00:30:01.000-09:00,false,"extendedart",false,"boosterfun",expansion,,{2}{B}{B},Sorcery,"Fathomless descent — All creatures get -X/-X until end of turn, where X is the number of permanent cards in your graveyard.",B,12BE58F4-1C12-4BCA-8069-1F049CD8A90C,normal,,117604,"639775",,39776030-4A89-4B22-952B-4A7F33F655B5,,,,,4,B,8571,"Fathomless descent",3571,,false,false,lci,https://scryfall.com/card/lci/372/terror-tide?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.504-09:00
1,"Urborg Uprising","Urborg Uprising","Eternal Masters",EMA,111,English,Foil,Common,118747,3147207,0.16,2024-02-06T00:30:01.000-09:00,true,"",false,"",masters,,{4}{B},Sorcery,"Return up to two target creature cards from your graveyard to your hand.; Draw a card.",B,882D3BE7-1C0F-4D2B-8F2E-32369488EF82,normal,,60665,"413653",290399,1F4F0FDB-FB1A-41E0-B7AF-A2DC25CF116E,,,,,5,B,16599,"",10520,,true,false,ema,https://scryfall.com/card/ema/111/urborg-uprising?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.477-09:00
1,"Vat Emergence","Vat Emergence","Phyrexia: All Will Be One",ONE,112,English,Foil,Uncommon,479433,6957243,0.62,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{4}{B},Sorcery,"Put target creature card from a graveyard onto the battlefield under your control. Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",B,03E59169-D8F8-40DA-B5F7-645D16365E7B,normal,83812,106439,"602642",694671,3A2AEAEB-7853-4588-8A5E-CFD997BA8515,,,,,5,B,3913,"Proliferate",,,false,false,one,https://scryfall.com/card/one/112/vat-emergence?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:19.474-09:00
1,"Victimize","Victimize","Urza's Saga",USG,166,English,Normal,Uncommon,7096,20562,1.23,2024-02-06T00:30:01.000-09:00,true,"",false,"",expansion,,{2}{B},Sorcery,"Choose two target creature cards in your graveyard. Sacrifice a creature. If you do, return the chosen cards to the battlefield tapped.",B,240E85D3-E495-4877-8609-4B4056C402F7,normal,,12173,"10655",10373,CAAFE7DA-0167-4C53-BBAD-172F900D137B,,,,,3,B,146,"",1057,,false,false,usg,https://scryfall.com/card/usg/166/victimize?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:19.457-09:00
